user_id,campaign_id,click_time,ad_impressions,ad_clicks,ad_spend,engagement_duration
418,19,2023-05-01,95,6,4.89,6
53,19,2023-05-12,123,6,11.69,20
102,23,2023-11-05,104,5,7.15,27
79,98,2023-12-02,88,3,3.59,3
39,23,2023-11-18,90,3,8.45,52
253,60,2023-10-16,102,4,9.98,9
390,75,2023-08-18,83,6,14.94,5
349,73,2023-11-26,105,3,8.06,4
326,80,2023-06-15,93,7,17.37,34
443,81,2023-06-11,108,5,6.89,2
78,57,2023-02-04,100,2,2.46,2
241,57,2023-11-20,92,4,6.66,28
156,36,2023-10-30,88,4,7.97,154
29,46,2023-09-17,108,8,7.41,1
38,40,2023-08-25,90,4,8.15,48
232,5,2023-01-30,100,2,1.17,8
189,37,2023-02-09,98,3,1.69,8
331,12,2023-11-11,92,6,4.67,28
305,65,2023-07-16,93,4,10.01,9
237,75,2023-10-11,108,7,7.65,39
489,95,2023-01-22,102,4,2.66,0
231,74,2023-11-30,111,7,7.6,14
97,42,2023-11-06,93,5,6.47,47
244,65,2023-03-19,107,4,11.63,0
491,8,2023-08-19,106,6,17.85,11
53,44,2023-02-13,95,4,4.61,8
259,83,2023-03-30,90,8,5.24,3
21,32,2023-12-29,89,2,5.84,5
225,57,2023-09-26,100,5,10.77,34
268,79,2023-03-23,108,8,20.35,56
187,48,2023-05-25,79,2,4.32,5
199,53,2023-06-23,97,8,22.18,15
348,77,2023-01-27,106,3,2.88,6
405,81,2023-11-28,98,2,4.67,7
172,9,2023-06-18,93,3,5.97,8
49,72,2023-12-14,89,5,13.78,10
198,37,2023-05-10,107,9,22.97,37
371,85,2023-11-05,105,5,6.58,0
448,20,2023-06-20,111,3,5.83,9
42,75,2023-12-06,91,5,11.74,0
73,45,2023-06-08,105,3,2.79,12
496,84,2023-12-24,94,7,20.71,10
340,51,2023-03-08,95,2,4.46,6
305,91,2023-02-13,91,3,5.83,6
159,72,2023-07-12,99,4,10.06,7
330,43,2023-03-07,91,4,6.82,36
344,90,2023-12-17,91,6,15.35,14
468,68,2023-02-17,99,8,6.37,108
331,86,2023-08-05,105,2,3.38,5
261,47,2023-01-10,89,9,17.15,56
186,40,2023-04-03,81,2,4.06,27
487,28,2023-06-24,105,4,7.51,10
486,99,2023-09-06,111,6,8.6,8
99,29,2023-03-12,85,4,8.76,21
80,10,2023-06-01,81,2,1.78,17
433,13,2023-09-17,75,2,5.4,8
395,70,2023-09-27,92,6,17.37,7
20,85,2023-06-22,117,6,9.05,41
449,99,2023-11-13,101,5,11.64,43
68,77,2023-07-12,88,4,10.45,11
79,21,2023-04-03,96,3,7.83,9
426,89,2023-11-16,100,5,6.57,1
415,22,2023-08-13,93,9,26.23,22
23,53,2023-07-06,107,6,15.08,87
347,93,2023-05-02,97,3,8.93,0
497,57,2023-11-09,103,6,4.81,83
146,97,2023-08-18,89,3,3.8,11
120,69,2023-05-03,98,3,4.64,21
159,61,2023-04-10,115,5,3.75,0
189,87,2023-10-20,105,3,3.25,0
226,60,2023-05-25,87,7,19.71,19
399,49,2023-09-15,78,4,5.93,0
271,54,2023-03-24,102,7,8.86,1
419,26,2023-11-06,103,10,18.6,16
71,33,2023-01-27,106,8,11.49,31
329,62,2023-07-10,78,6,15.08,7
284,14,2023-12-31,91,8,5.91,23
434,67,2023-03-05,95,2,2.06,13
146,11,2023-03-24,78,3,4.01,7
140,58,2023-09-20,101,5,12.57,35
76,56,2023-02-16,88,3,4.21,7
485,29,2023-08-19,105,2,2.96,11
453,45,2023-01-14,90,3,8.15,33
213,7,2023-07-22,94,4,4.41,22
258,48,2023-05-01,111,8,11.94,6
198,11,2023-07-11,107,6,7.06,2
115,4,2023-06-13,109,6,15.99,10
477,13,2023-11-29,99,4,6.27,8
172,19,2023-03-12,102,3,8.51,17
20,37,2023-08-30,111,7,3.78,59
357,18,2023-12-28,91,3,7.99,1
241,58,2023-11-12,105,4,8.76,18
3,11,2023-01-10,103,5,7.86,8
132,28,2023-03-18,108,6,6.5,29
281,94,2023-11-08,108,2,1.65,9
271,55,2023-02-26,112,7,9.47,22
398,37,2023-05-02,118,6,3.21,2
155,16,2023-01-25,92,5,7.83,19
123,54,2023-11-24,89,5,14.57,1
407,80,2023-08-23,114,6,10.5,2
33,15,2023-09-13,84,3,8.38,7
306,69,2023-01-09,88,3,5.44,17
324,66,2023-10-22,115,7,15.39,102
124,92,2023-03-15,94,3,3.13,16
150,55,2023-01-01,104,1,2.32,1
315,46,2023-05-04,105,4,3.35,1
293,54,2023-04-06,104,5,11.61,37
341,86,2023-02-13,86,5,6.96,7
269,47,2023-02-04,102,2,3.74,4
489,68,2023-10-06,103,4,2.95,7
260,65,2023-10-11,84,9,14.49,34
11,50,2023-08-29,102,4,5.06,10
23,82,2023-07-18,105,4,3.33,20
192,33,2023-01-09,87,5,11.26,35
183,9,2023-06-26,113,7,14.34,7
124,94,2023-12-03,98,7,6.93,4
322,14,2023-10-25,127,6,11.78,23
377,97,2023-06-20,83,2,3.93,7
69,6,2023-06-30,92,6,3.62,20
280,44,2023-11-26,106,4,8.14,45
90,100,2023-12-17,110,7,9.88,35
238,90,2023-09-03,99,6,11.35,13
324,24,2023-03-11,116,5,3.21,36
33,92,2023-08-23,106,6,8.94,42
19,38,2023-04-14,99,8,9.02,5
23,26,2023-01-22,102,4,2.62,8
162,40,2023-09-21,100,6,17.97,18
204,70,2023-08-31,96,2,5.42,5
130,5,2023-11-28,97,4,8.48,1
98,37,2023-07-02,104,3,5.08,13
442,100,2023-01-25,102,4,3.27,9
444,84,2023-06-19,89,3,1.94,12
140,16,2023-07-08,103,5,6.82,40
224,52,2023-08-14,101,5,13.85,12
459,50,2023-06-23,94,3,4.75,13
499,24,2023-09-12,83,5,9.83,44
355,64,2023-07-08,83,5,12.86,38
474,67,2023-05-17,131,8,4.81,20
411,11,2023-08-06,100,8,17.45,26
41,56,2023-11-05,83,3,2.49,8
422,24,2023-10-07,104,2,4.0,23
151,42,2023-02-22,97,4,2.48,34
41,42,2023-12-05,111,5,12.5,20
152,40,2023-08-17,111,7,13.97,18
309,92,2023-08-07,125,7,7.36,34
86,89,2023-08-16,102,2,4.02,14
180,58,2023-01-22,101,6,4.2,17
373,46,2023-11-11,89,3,4.4,0
223,36,2023-11-24,97,5,7.28,45
406,8,2023-02-08,88,2,1.36,8
344,82,2023-07-27,102,5,14.5,1
187,66,2023-12-14,85,2,3.71,10
82,4,2023-03-15,111,2,1.85,1
435,78,2023-12-14,86,3,4.19,68
401,57,2023-01-18,88,5,3.46,0
65,9,2023-05-01,105,5,8.62,13
399,83,2023-07-07,89,8,15.99,52
186,50,2023-10-18,94,3,2.23,2
17,78,2023-03-20,109,6,10.13,76
348,58,2023-07-09,82,3,7.37,73
191,57,2023-02-09,92,7,7.43,17
294,18,2023-09-29,97,3,7.49,6
188,51,2023-06-10,107,6,15.49,48
333,36,2023-05-08,113,7,5.95,18
492,15,2023-01-14,101,5,14.96,3
377,24,2023-09-13,105,3,2.69,44
266,50,2023-10-15,96,5,7.73,11
61,34,2023-05-14,103,3,5.04,12
361,58,2023-04-20,102,6,3.38,13
314,37,2023-12-22,109,4,8.95,16
470,63,2023-04-13,109,6,10.32,4
63,18,2023-02-07,93,5,8.92,8
232,23,2023-08-16,93,1,1.96,14
45,88,2023-06-13,89,2,4.13,7
342,45,2023-12-30,97,8,7.93,0
34,71,2023-10-05,113,9,17.93,74
149,39,2023-03-22,98,8,15.44,7
365,91,2023-12-25,93,3,3.8,12
327,23,2023-07-05,102,6,4.22,2
261,29,2023-03-04,89,3,3.62,7
103,18,2023-05-02,110,6,13.03,48
405,64,2023-01-14,119,4,10.86,12
185,71,2023-10-21,102,6,16.98,173
189,60,2023-10-10,107,8,4.98,10
67,79,2023-02-14,115,4,3.38,39
34,40,2023-07-23,100,3,7.19,21
368,93,2023-09-03,94,3,8.82,15
270,53,2023-07-29,119,8,19.32,47
422,74,2023-02-07,128,4,8.72,26
65,41,2023-11-25,102,5,6.4,13
38,58,2023-08-27,104,4,6.05,6
349,67,2023-06-26,90,7,9.98,48
66,100,2023-10-10,115,4,11.56,9
328,76,2023-04-04,95,5,3.86,7
394,17,2023-08-10,94,7,8.79,68
258,8,2023-03-05,112,3,6.68,43
266,20,2023-06-05,105,5,10.57,17
85,21,2023-06-15,86,6,15.92,4
479,91,2023-04-26,123,7,16.66,58
178,67,2023-05-26,121,9,7.46,54
434,11,2023-05-09,107,4,10.73,3
101,82,2023-10-10,99,4,3.68,36
141,17,2023-11-17,101,6,10.67,27
156,79,2023-10-01,99,7,15.91,3
48,65,2023-11-25,111,7,9.85,73
87,76,2023-10-25,107,5,13.58,1
79,22,2023-12-04,104,4,11.42,7
320,93,2023-11-06,109,3,1.58,11
173,73,2023-01-22,96,5,8.01,52
423,4,2023-02-11,100,3,8.87,4
24,83,2023-10-23,82,4,6.15,10
136,84,2023-04-18,109,7,14.85,19
393,74,2023-08-02,99,6,10.69,11
317,82,2023-01-16,98,4,2.55,4
255,81,,98,0,0.0,0
149,83,2023-06-04,107,3,2.01,19
248,32,2023-12-17,118,3,5.34,6
208,39,2023-08-21,96,6,4.66,1
38,89,2023-01-31,78,1,1.48,8
81,57,2023-08-01,95,6,10.63,59
248,60,2023-04-15,113,7,11.56,157
175,78,2023-03-15,108,5,14.9,48
161,92,2023-06-13,84,3,1.55,7
376,45,2023-07-24,92,4,10.28,0
67,98,2023-07-09,94,3,2.01,3
264,72,2023-02-24,102,4,5.77,41
164,31,2023-08-27,116,5,3.84,76
63,35,2023-08-19,80,3,3.9,2
127,19,2023-02-19,109,6,4.86,2
26,38,2023-07-16,116,8,14.89,3
443,79,2023-08-03,124,9,8.3,86
128,21,2023-06-17,116,9,8.98,15
479,74,2023-06-10,94,4,7.45,3
98,98,2023-03-23,106,4,7.03,31
256,66,2023-08-28,107,3,5.6,1
256,40,2023-09-12,96,1,1.18,15
12,12,2023-07-21,123,2,1.9,4
259,59,2023-05-04,122,8,6.17,159
111,75,2023-06-30,96,4,8.28,4
25,7,2023-05-25,117,6,15.12,2
254,77,2023-12-01,95,5,6.95,4
345,61,2023-05-27,103,4,3.32,4
275,2,2023-02-25,92,5,10.01,29
221,18,2023-05-16,96,3,5.02,24
373,47,2023-07-26,89,7,9.5,40
188,6,2023-07-25,94,5,5.51,12
27,73,2023-10-15,83,3,2.17,36
100,47,2023-10-11,86,7,6.33,118
148,10,2023-07-17,91,5,13.56,20
259,58,2023-10-09,101,3,8.37,5
144,80,2023-12-15,96,4,11.52,26
313,16,2023-03-07,103,2,2.29,6
500,13,2023-07-21,91,8,12.48,16
192,44,2023-10-13,126,6,8.27,72
481,47,2023-03-15,102,7,9.48,19
102,78,2023-09-18,112,7,19.97,34
206,65,2023-01-21,107,8,11.9,2
24,5,2023-03-12,97,4,9.49,8
366,43,2023-08-31,104,7,13.05,7
266,59,2023-03-18,94,4,4.16,68
311,66,2023-03-13,98,8,14.5,49
168,79,2023-06-13,92,2,2.03,0
84,51,2023-11-12,92,7,13.14,5
379,39,2023-10-31,107,7,16.97,129
173,65,2023-09-18,102,6,4.03,68
273,63,2023-12-29,86,6,11.96,15
289,39,2023-09-01,99,4,10.7,1
418,3,2023-07-08,90,2,4.53,7
170,87,2023-02-26,104,3,1.81,5
214,75,2023-06-07,102,6,9.53,91
408,93,2023-12-19,101,2,4.63,1
323,4,2023-11-02,94,5,10.01,4
243,34,2023-12-02,96,9,20.87,115
401,100,2023-10-24,108,3,6.5,14
296,30,2023-01-27,103,5,6.68,18
299,62,2023-03-29,90,3,2.14,8
269,81,2023-11-14,105,4,7.58,8
397,49,2023-03-17,100,6,3.55,19
421,88,2023-05-05,95,1,1.88,6
17,74,2023-12-25,100,10,17.95,47
57,25,2023-01-10,92,4,2.75,2
226,41,2023-08-03,111,4,7.05,29
78,53,2023-12-20,80,2,1.18,0
105,53,2023-09-14,111,2,3.19,18
397,79,2023-08-30,93,1,1.62,4
447,95,2023-02-01,102,4,3.07,9
362,18,2023-09-23,85,8,23.4,80
107,72,2023-06-16,103,4,8.31,12
340,62,2023-09-27,99,4,5.18,51
193,41,2023-03-30,79,7,14.18,27
236,69,2023-06-25,92,7,13.29,25
280,46,2023-12-13,85,8,11.54,36
396,93,2023-12-15,83,7,13.57,4
330,89,2023-05-16,102,4,10.8,20
313,62,2023-04-09,115,3,3.82,3
491,32,2023-05-23,116,7,8.77,7
286,39,2023-04-26,108,4,8.17,0
483,39,2023-05-28,95,3,8.88,3
361,27,2023-12-20,87,6,9.38,25
361,63,2023-06-12,98,8,5.73,30
246,45,2023-10-14,116,8,6.67,109
479,93,2023-05-21,105,9,10.7,18
148,16,2023-10-21,106,9,9.11,71
347,70,2023-07-14,107,5,6.03,9
459,51,2023-06-26,96,4,10.7,3
489,99,2023-03-16,122,5,11.95,12
149,6,2023-05-28,103,6,6.42,1
490,92,2023-02-10,94,3,4.16,7
178,57,2023-12-02,79,6,5.28,27
132,96,2023-09-03,105,6,9.16,21
110,26,2023-10-03,105,4,11.79,10
139,72,2023-12-23,100,6,11.73,47
140,18,2023-02-25,113,5,7.33,85
316,95,2023-10-28,106,8,13.61,2
123,32,2023-01-26,101,8,8.08,70
343,68,2023-04-26,102,10,17.82,17
327,30,2023-01-27,99,4,3.93,2
52,53,2023-06-19,94,4,4.27,3
368,61,2023-02-21,95,4,11.88,13
349,99,2023-03-12,99,10,6.25,5
3,71,2023-03-22,107,3,1.8,0
209,84,2023-09-01,109,5,10.07,13
245,84,2023-04-13,115,6,10.15,14
388,37,2023-06-14,114,5,10.19,65
147,83,2023-01-31,126,6,7.18,95
465,99,2023-02-15,88,3,3.59,7
334,74,2023-04-29,102,3,4.8,10
274,95,2023-01-20,92,2,2.52,33
468,23,2023-08-02,121,6,16.64,0
452,23,2023-01-19,84,8,14.75,0
429,51,2023-09-11,92,6,14.0,161
96,96,2023-05-29,93,5,7.57,4
449,5,2023-01-05,100,3,5.58,17
153,73,2023-11-05,103,7,6.48,16
55,43,2023-05-26,95,6,10.26,47
233,83,2023-10-06,102,7,7.67,8
269,64,2023-03-10,100,1,2.12,3
436,65,2023-08-28,98,5,13.29,3
140,25,2023-02-27,102,5,11.48,11
170,21,2023-08-23,84,4,10.67,5
332,33,2023-04-06,92,7,20.42,20
8,95,2023-06-22,95,6,7.1,40
405,38,2023-10-18,78,3,4.15,5
346,97,2023-04-09,100,3,3.82,55
90,79,2023-11-24,97,5,14.79,6
460,52,2023-08-07,105,6,4.33,33
264,42,2023-02-14,80,5,5.14,46
206,86,2023-02-18,99,3,8.65,1
95,18,2023-09-02,90,5,9.31,3
166,32,2023-01-04,94,3,4.58,18
134,50,2023-05-01,91,4,11.76,61
229,97,2023-05-17,110,2,2.58,3
489,43,2023-06-04,100,7,18.29,15
299,93,2023-10-21,106,2,4.51,0
6,34,2023-12-01,97,6,14.49,10
185,89,2023-05-01,110,5,11.59,29
32,86,2023-03-02,105,8,7.13,55
239,40,2023-03-23,102,5,6.67,21
208,88,2023-09-15,114,6,10.78,1
473,91,2023-06-09,92,3,2.86,10
354,16,2023-11-24,95,4,3.33,52
470,38,2023-07-08,113,3,7.32,24
315,29,2023-04-23,108,6,15.51,25
491,18,2023-09-02,104,5,2.93,25
79,59,2023-11-07,83,3,5.59,2
192,54,2023-12-26,106,3,2.28,2
282,61,2023-10-03,113,5,3.83,26
411,86,2023-04-22,113,6,4.13,3
391,32,2023-12-15,77,2,2.3,4
387,77,2023-02-11,121,8,18.21,4
270,58,2023-09-28,107,6,8.11,181
361,47,2023-02-09,93,8,4.49,47
470,73,2023-02-27,107,10,29.39,3
32,71,2023-09-16,111,6,4.93,31
104,74,2023-10-02,98,4,10.26,24
77,22,2023-06-17,99,4,6.69,52
438,67,2023-08-15,104,5,3.33,89
60,88,2023-04-16,96,4,8.83,21
368,75,2023-09-08,106,4,3.25,21
47,66,2023-08-17,98,2,4.35,17
415,8,2023-08-21,92,7,18.85,9
68,66,2023-08-01,101,2,5.56,17
234,73,2023-01-30,108,8,12.76,16
287,60,2023-12-11,101,6,11.74,6
414,40,2023-01-12,90,2,3.94,18
203,33,2023-01-02,102,4,5.5,18
382,28,2023-10-24,93,6,12.38,26
38,6,2023-08-05,107,3,4.14,2
177,90,2023-02-02,87,7,20.35,34
278,8,2023-02-05,90,6,11.68,28
479,61,2023-01-17,109,8,5.12,55
147,53,2023-04-03,112,6,7.71,95
394,18,2023-11-25,89,3,3.27,10
374,83,2023-08-04,117,3,7.19,10
192,49,2023-08-18,116,7,7.58,5
446,49,2023-07-12,105,7,8.92,20
42,88,2023-12-05,94,4,7.65,5
448,70,2023-03-10,117,9,6.83,48
335,45,2023-03-02,116,10,16.32,145
92,69,2023-07-21,105,3,3.78,1
271,17,2023-04-25,88,4,9.96,3
428,1,2023-01-12,87,3,2.23,2
153,60,2023-12-11,118,5,10.7,19
369,70,2023-08-06,105,6,6.99,1
273,49,2023-04-28,99,5,12.9,119
127,59,2023-06-27,89,5,14.75,106
80,36,2023-04-07,106,7,5.37,53
480,93,2023-02-27,116,6,9.45,17
17,85,2023-08-03,94,8,22.82,7
315,99,2023-01-09,113,4,2.67,6
124,27,2023-02-04,116,7,8.0,44
52,77,2023-01-18,104,7,7.61,36
229,77,2023-12-11,97,2,1.08,24
361,7,2023-05-06,93,13,13.37,20
380,6,2023-07-25,117,8,6.71,151
225,30,2023-10-04,128,5,3.75,7
112,97,2023-01-29,110,3,4.07,59
72,65,2023-05-29,104,3,8.9,25
120,94,2023-10-22,93,2,1.6,8
164,74,2023-11-03,118,8,12.92,49
396,87,2023-06-14,107,4,8.37,1
122,39,2023-03-15,96,11,18.55,93
339,67,2023-04-24,98,5,13.58,13
212,39,2023-05-21,103,5,4.3,2
32,72,2023-10-30,92,6,7.8,21
451,95,2023-03-31,97,3,1.56,0
321,87,2023-08-07,102,5,2.59,13
285,64,2023-01-25,107,7,7.58,58
498,45,2023-11-26,103,3,6.21,26
344,49,2023-09-26,97,7,15.21,20
164,90,2023-08-02,100,6,8.38,163
210,20,2023-06-03,99,5,13.96,40
193,24,2023-10-03,99,5,8.65,5
243,31,2023-04-26,99,8,10.71,121
154,91,2023-03-15,101,5,4.12,11
413,60,2023-01-30,85,4,9.78,4
288,53,2023-08-02,89,8,18.21,21
286,68,2023-03-10,100,10,21.66,16
199,32,2023-05-11,102,9,8.43,46
105,43,2023-11-28,92,6,13.1,28
41,58,2023-07-09,115,5,5.6,110
48,69,2023-04-08,97,6,6.18,8
27,35,2023-07-13,93,3,1.65,31
345,78,2023-11-05,128,5,2.59,28
21,10,2023-04-07,111,3,7.43,14
412,98,2023-10-28,94,6,15.16,15
371,86,2023-10-14,122,8,13.68,91
112,62,2023-04-17,116,10,25.64,78
446,43,2023-06-05,90,7,8.56,106
490,2,2023-04-19,77,4,7.76,20
480,25,,76,0,0.0,0
383,97,2023-09-03,105,1,1.86,3
469,32,2023-12-23,100,6,10.55,43
310,91,2023-04-15,100,6,5.59,61
204,31,2023-10-10,103,9,16.16,3
165,100,2023-05-25,104,7,17.81,135
195,60,2023-10-01,100,6,4.99,23
333,46,2023-06-07,101,4,10.53,38
134,47,2023-09-20,85,3,8.06,2
452,64,2023-08-27,107,6,8.34,46
51,93,2023-08-29,92,3,6.85,31
390,41,2023-04-15,87,5,4.09,13
190,41,2023-07-31,89,6,4.59,21
24,73,2023-04-24,100,5,7.43,47
380,19,2023-01-09,100,5,13.08,44
134,71,2023-10-27,97,5,9.66,6
297,93,2023-08-02,109,4,3.07,5
152,20,2023-04-11,122,4,6.61,7
169,30,2023-07-14,101,4,6.47,67
292,32,2023-09-13,96,3,4.93,21
282,84,2023-12-17,91,1,1.55,7
173,33,2023-09-08,95,3,7.06,0
495,93,2023-11-25,112,8,11.05,51
379,63,2023-08-24,95,2,1.89,6
87,94,2023-06-30,83,7,20.59,16
87,18,2023-10-07,118,4,9.02,21
251,24,2023-10-05,105,3,1.53,112
329,8,2023-09-26,110,5,6.25,4
18,10,2023-12-09,93,6,11.09,2
25,98,2023-01-04,97,5,12.52,15
212,18,2023-11-19,96,7,17.21,6
119,9,2023-12-29,100,6,17.19,26
78,2,2023-04-22,101,2,1.94,0
259,59,2023-07-11,107,3,7.77,2
31,80,2023-11-23,94,4,4.55,13
342,79,2023-09-05,79,1,2.06,0
338,63,2023-01-09,111,6,11.42,5
4,69,2023-10-10,90,5,5.13,3
211,2,2023-01-09,131,9,22.23,15
272,93,2023-05-21,87,5,10.54,38
275,37,2023-01-09,120,4,4.43,36
258,90,2023-12-12,91,6,9.04,75
221,23,2023-02-24,104,9,10.32,18
471,13,2023-09-26,97,5,4.04,12
77,31,2023-04-09,96,7,6.18,15
318,68,2023-05-10,96,7,15.88,7
418,46,2023-05-17,96,5,4.02,106
408,51,2023-02-10,109,6,16.67,24
192,52,2023-08-24,89,7,14.77,36
290,32,2023-12-23,117,6,14.11,42
116,39,2023-12-17,103,7,16.1,3
424,11,2023-12-01,99,4,2.18,10
440,84,2023-01-17,101,6,15.54,7
48,52,2023-07-14,86,2,5.87,18
194,71,2023-09-01,84,5,6.88,65
29,82,2023-01-05,81,4,8.53,5
360,22,2023-02-12,96,3,7.7,12
256,56,2023-11-27,108,4,7.69,40
402,43,2023-10-17,98,4,3.43,9
440,13,2023-09-28,123,9,24.33,19
471,6,2023-04-28,83,3,7.37,8
109,89,2023-10-18,100,4,6.43,9
244,35,2023-01-24,96,7,9.83,26
474,10,2023-12-17,105,4,11.33,25
474,36,2023-10-06,102,1,2.05,3
289,85,2023-01-17,101,2,1.97,30
92,41,2023-01-09,97,2,1.19,12
493,27,2023-10-28,101,3,7.09,2
74,97,2023-12-31,90,3,3.36,15
421,51,2023-02-09,104,5,3.41,7
154,21,2023-10-16,106,5,2.97,21
124,73,2023-07-19,101,9,19.66,3
347,70,2023-06-19,99,5,8.19,21
197,97,2023-03-13,96,5,12.88,27
405,89,2023-02-10,95,8,8.19,1
257,96,2023-06-27,107,10,27.25,45
28,13,2023-08-12,101,3,4.95,14
119,10,2023-06-24,102,4,7.65,1
310,99,2023-11-11,97,6,17.86,9
489,77,2023-07-23,100,5,13.21,28
497,100,2023-06-17,114,8,5.2,87
16,82,2023-05-20,95,5,14.26,1
402,58,2023-09-09,96,4,3.99,11
117,46,2023-10-11,97,6,10.58,133
482,49,2023-08-10,99,3,4.77,2
96,88,2023-10-27,122,5,9.89,31
339,49,2023-02-13,120,6,14.62,24
396,80,2023-06-01,101,3,5.47,4
409,32,2023-02-07,101,5,3.3,20
43,35,2023-03-20,98,8,7.82,38
195,92,2023-11-21,97,4,4.65,23
79,95,2023-07-19,122,8,5.11,30
163,47,2023-02-24,108,7,14.83,121
47,1,2023-06-07,106,5,3.96,18
228,47,2023-05-19,87,4,8.23,0
53,17,2023-02-14,90,8,11.67,22
96,56,2023-08-18,106,4,6.11,4
286,72,2023-09-20,128,5,2.82,6
209,14,2023-01-14,109,2,3.37,0
46,46,2023-10-11,83,6,16.73,57
48,77,2023-11-03,105,7,18.3,56
402,42,2023-07-17,100,7,16.23,138
7,38,2023-07-31,88,3,7.44,3
199,100,2023-02-13,96,5,13.77,65
372,72,2023-05-05,92,7,11.55,32
293,67,2023-03-28,90,9,10.54,30
351,49,2023-03-28,83,4,3.44,11
72,35,2023-06-04,95,5,2.61,35
138,64,2023-03-16,106,2,4.77,31
33,22,2023-08-11,92,3,5.83,2
142,54,2023-06-03,96,5,7.33,13
248,10,2023-07-04,102,2,5.41,0
129,32,2023-11-17,93,5,13.52,71
254,77,2023-11-12,107,6,9.15,19
101,59,2023-02-24,77,5,8.17,8
70,39,2023-01-04,97,6,7.08,3
486,51,2023-06-20,102,5,7.08,41
431,80,2023-07-14,101,3,5.53,41
412,43,2023-08-14,94,6,6.72,1
172,56,2023-11-30,85,3,4.28,10
499,77,2023-03-11,107,5,8.56,19
154,42,2023-11-05,110,7,15.63,28
486,89,2023-04-13,106,3,6.49,11
246,41,2023-04-01,104,8,15.75,3
494,51,2023-06-13,98,7,12.16,78
150,95,2023-12-22,93,7,19.18,40
325,63,2023-10-22,112,8,10.41,7
401,32,2023-06-16,92,3,3.9,2
193,36,2023-07-21,94,4,5.47,27
187,15,2023-10-16,115,5,11.81,4
103,76,2023-10-07,87,6,6.7,1
93,88,2023-10-09,87,5,5.67,20
14,94,2023-08-25,101,3,7.98,5
483,91,2023-04-18,106,4,5.52,15
225,38,2023-12-21,82,3,6.58,24
36,53,2023-12-11,102,6,8.33,49
256,18,2023-11-21,94,6,8.68,10
156,31,2023-05-10,99,8,14.9,43
338,20,2023-08-05,115,4,9.09,34
405,49,2023-02-07,112,3,4.78,3
230,77,2023-09-03,94,2,5.14,5
299,52,2023-10-01,103,4,2.9,65
260,89,2023-08-03,110,4,11.33,8
279,5,2023-07-04,89,8,4.08,10
360,69,2023-11-01,120,3,5.78,29
327,11,2023-02-25,105,11,16.72,18
394,32,2023-12-03,102,2,1.01,5
341,46,2023-03-27,111,14,17.04,23
332,79,2023-01-23,88,3,7.45,35
289,83,2023-12-13,114,3,8.03,15
332,52,2023-06-19,89,3,7.03,9
495,56,2023-02-24,96,5,6.45,32
6,13,2023-05-13,101,4,5.98,7
114,66,2023-09-23,99,9,11.54,4
286,75,2023-12-19,101,2,2.1,6
295,29,2023-08-17,98,6,9.39,12
192,51,2023-08-26,94,2,1.06,15
396,87,2023-10-29,99,3,8.49,29
354,65,2023-03-19,106,5,14.69,84
177,4,2023-09-05,91,3,3.1,16
54,38,2023-08-01,97,2,3.56,25
472,11,2023-03-01,116,5,10.24,4
426,94,2023-03-14,89,2,5.55,2
179,40,2023-06-25,97,5,3.4,6
234,27,2023-09-24,109,4,8.28,6
248,45,2023-09-01,116,3,8.32,47
50,57,2023-12-23,82,3,4.45,2
232,41,2023-02-04,102,5,3.54,24
154,6,2023-12-30,95,4,3.93,4
59,3,2023-06-25,108,7,7.1,13
332,14,2023-12-13,99,8,8.14,17
410,22,2023-05-05,88,4,11.01,53
265,23,2023-10-10,97,8,20.13,0
82,43,2023-10-14,95,3,3.0,0
219,60,2023-04-29,104,2,2.15,16
409,52,2023-11-19,112,5,14.72,5
95,24,2023-11-24,91,3,4.35,36
337,56,2023-07-22,103,9,5.59,10
15,95,2023-11-11,102,2,3.02,10
453,26,2023-08-19,106,4,2.94,11
304,55,2023-07-19,99,6,10.47,11
3,91,2023-04-20,105,5,12.04,3
106,36,2023-12-27,99,1,2.55,2
415,9,2023-10-23,101,6,17.34,22
53,69,2023-04-06,97,5,6.23,3
188,42,2023-04-11,111,6,10.06,6
235,15,2023-05-15,103,5,9.33,14
344,63,2023-09-28,108,7,4.18,7
495,82,2023-06-10,101,7,18.24,12
306,50,2023-11-09,98,3,1.73,44
201,76,2023-02-28,92,2,5.64,8
179,46,2023-08-23,105,4,8.22,0
317,23,2023-12-11,90,6,8.26,14
362,39,2023-11-11,101,3,3.06,4
303,11,2023-12-11,110,3,5.28,30
69,41,2023-03-02,92,4,9.48,16
123,40,2023-03-01,109,5,3.0,103
94,48,2023-12-22,97,6,7.26,26
73,66,2023-07-18,102,7,8.14,20
215,77,2023-03-12,101,7,10.41,36
295,50,2023-08-05,97,1,1.01,3
96,63,2023-11-22,114,9,15.39,30
276,89,2023-11-27,86,3,8.25,36
477,23,2023-10-12,121,7,17.12,4
86,63,2023-05-28,103,5,4.44,5
72,24,2023-06-11,96,5,3.43,17
432,58,2023-11-14,90,5,9.46,33
28,46,2023-01-05,95,4,6.84,20
249,18,2023-04-10,103,2,1.45,25
418,50,2023-10-15,106,4,7.92,36
259,84,2023-09-11,76,6,3.14,6
210,88,2023-09-09,125,5,3.34,0
213,91,2023-08-16,92,4,9.2,50
251,22,2023-02-12,97,5,13.85,40
290,4,2023-04-23,81,4,11.07,2
